"flex href","w-full src","box-border src","box-border src 2","box-border src 3","box-border src 5","sm:line-clamp-3","text-useCase-yourPricePurple","text-gray-1000","flex href 2","sr-only","kds-text-sm","pl-[1px]","underline"
"https://www.kohls.com/product/prd-7709049/plus-size-lc-lauren-conrad-super-high-rise-wildflower-denim-pants.jsp","https://media.kohlsimg.com/is/image/kohls/7709049_Last_Lavender?wid=342&hei=342&op_sharpen=1","","","","","Plus Size LC Lauren Conrad Super High Rise Wildflower Denim Pants","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7709049/plus-size-lc-lauren-conrad-super-high-rise-wildflower-denim-pants.jsp","Rated 4.7 out of 5 stars","4.7","()","9"
"https://www.kohls.com/product/prd-2898457/juniors-plus-size-so-embroidered-bootcut-denim-jeans.jsp?color=Lite","https://media.kohlsimg.com/is/image/kohls/2898457_Lite?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/2898457_Light_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/2898457_Lite_sw?wid=24&hei=24&op_sharpen=1","Juniors' Plus Size SO® Low-Rise Bootcut Jeans","$26.39","$32.99 Reg.","https://www.kohls.com/product/prd-2898457/juniors-plus-size-so-embroidered-bootcut-denim-jeans.jsp?color=Lite","Rated 4.1 out of 5 stars","4.1","()","103"
"https://www.kohls.com/product/prd-7911990/plus-size-sonoma-goods-for-life-mid-rise-pull-on-skinny-jeans.jsp?color=Medium%20Dark%20Wash","https://media.kohlsimg.com/is/image/kohls/7911990_Medium_Dark_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7911990_Rinse_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7911990_Medium_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","Plus Size Sonoma Goods For Life® Mid Rise Pull On Skinny Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7911990/plus-size-sonoma-goods-for-life-mid-rise-pull-on-skinny-jeans.jsp?color=Medium%20Dark%20Wash","Rated 2.5 out of 5 stars","2.5","()","2"
"https://www.kohls.com/product/prd-5176293/plus-size-nine-west-slim-cut-ankle-pants.jsp?color=Mineral%20Black","https://media.kohlsimg.com/is/image/kohls/5176293_Mineral_Black?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5176293_Maddie_Plum_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/5176293_Mineral_Black_sw?wid=24&hei=24&op_sharpen=1","Plus Size Nine West Slim-Cut Ankle Pants","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-5176293/plus-size-nine-west-slim-cut-ankle-pants.jsp?color=Mineral%20Black","Rated 3.8 out of 5 stars","3.8","()","31"
"https://www.kohls.com/product/prd-5686123/juniors-plus-size-so-mid-rise-skinny-jeggings.jsp?color=Superlight","https://media.kohlsimg.com/is/image/kohls/5686123_Superlight?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5686123_Medium_Clean_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5686123_Medium_Dark_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5686123_Black_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5686123_Superlight_sw?wid=24&hei=24&op_sharpen=1","Juniors' Plus Size SO® Mid-Rise Skinny Jeggings","$26.39","$32.99 Reg.","https://www.kohls.com/product/prd-5686123/juniors-plus-size-so-mid-rise-skinny-jeggings.jsp?color=Superlight","Rated 3.8 out of 5 stars","3.8","()","17"
"https://www.kohls.com/product/prd-7786618/womens-apt-9-tummy-control-pull-on-straight-jeans.jsp?color=Black%20Wash","https://media.kohlsimg.com/is/image/kohls/7786618_Black_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7786618_Medium_Wash_Plain_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7786618_Black_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's Apt. 9® Tummy Control Pull-On Straight Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-7786618/womens-apt-9-tummy-control-pull-on-straight-jeans.jsp?color=Black%20Wash","Rated 4.1 out of 5 stars","4.1","()","13"
"https://www.kohls.com/product/prd-5678470/womens-sonoma-goods-for-life-adaptive-easy-dressing-mid-waisted-straight-leg-jeans.jsp?color=Medium","https://media.kohlsimg.com/is/image/kohls/5678470_Medium?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5678470_Authentic_Medium_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5678470_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5678470_Light_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5678470_Medium_sw?wid=24&hei=24&op_sharpen=1","Women's Sonoma Goods For Life® Adaptive Easy Dressing Mid-Waisted Straight Leg Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-5678470/womens-sonoma-goods-for-life-adaptive-easy-dressing-mid-waisted-straight-leg-jeans.jsp?color=Medium","Rated 2.9 out of 5 stars","2.9","()","138"
"https://www.kohls.com/product/prd-7745491/juniors-plus-so-low-rise-bootcut-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7745491_Black?wid=342&hei=342&op_sharpen=1","","","","","Juniors' Plus SO® Low Rise Bootcut Jeans","$26.39","$32.99 Reg.","https://www.kohls.com/product/prd-7745491/juniors-plus-so-low-rise-bootcut-jeans.jsp","Rated 5 out of 5 stars","5.0","()","2"
"https://www.kohls.com/product/prd-7549092/plus-size-lc-lauren-conrad-super-high-rise-true-straight-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7549092_Light_Wash?wid=342&hei=342&op_sharpen=1","","","","","Plus Size LC Lauren Conrad Super High Rise True Straight Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7549092/plus-size-lc-lauren-conrad-super-high-rise-true-straight-jeans.jsp","Rated 4.1 out of 5 stars","4.1","()","426"
"https://www.kohls.com/product/prd-7790923/juniors-apt-9-tummy-control-pull-on-bootcut-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7790923_Black_Wash?wid=342&hei=342&op_sharpen=1","","","","","Juniors' Apt. 9® Tummy Control Pull-On Bootcut Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-7790923/juniors-apt-9-tummy-control-pull-on-bootcut-jeans.jsp","Rated 4.1 out of 5 stars","4.1","()","11"
"https://www.kohls.com/product/prd-6125776/womens-lc-lauren-conrad-curvy-super-high-rise-flare-jeans.jsp?color=Hazel%20Wash","https://media.kohlsimg.com/is/image/kohls/6125776_Hazel_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6125776_Portia_Rinse_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/6125776_Hazel_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's LC Lauren Conrad Curvy Super High Rise Flare Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-6125776/womens-lc-lauren-conrad-curvy-super-high-rise-flare-jeans.jsp?color=Hazel%20Wash","Rated 4.3 out of 5 stars","4.3","()","214"
"https://www.kohls.com/product/prd-4256003/juniors-so-high-rise-skinny-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/4256003_Dark_Destructed?wid=342&hei=342&op_sharpen=1","","","","","Juniors' SO® High Rise Skinny Jeans","$12.31 - $15.67","$27.99 Reg.","https://www.kohls.com/product/prd-4256003/juniors-so-high-rise-skinny-jeans.jsp","Rated 4.4 out of 5 stars","4.4","()","595"
"https://www.kohls.com/product/prd-7786619/womens-apt-9-tummy-control-pull-on-skinny-jeans.jsp?color=Black%20Wash","https://media.kohlsimg.com/is/image/kohls/7786619_Black_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7786619_Medium_Wash_Plain_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7786619_Black_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's Apt. 9® Tummy Control Pull On Skinny Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-7786619/womens-apt-9-tummy-control-pull-on-skinny-jeans.jsp?color=Black%20Wash","Rated 4 out of 5 stars","4.0","()","8"
