"styles_ndsLink__GUaai href","styles_styledBodyMdText__lJVEV","styles_ndsTruncate__0rtO0","styles_ndsLink__GUaai","styles_ratingsAndReviews__B6_gt href","h-text-bold 2","h-text-greenDark","h-text-grayDark","styles_btn__1hjpW","h-text-grayDark 2","styles_styledBodyMdText__lJVEV 2","styles_styledBodySmText__v0z_0"
"https://www.target.com/p/alfred-dunner-petite-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498470#lnk=sametab","$29.99","Alfred Dunner Petite Women's Super Stretch Comfort Short Length Jeans , Black , 16P","Alfred Dunner","","Shipping","arrives Thu, Apr 23","Ships free -","Add to cart","reg","$54.00","Sale"
"https://www.target.com/p/kancan-essentials-kianna-high-rise-slim-straight-leg-jeans/-/A-1006650067?preselect=1006650068#lnk=sametab","$47.96","KanCan Essentials Kianna High Rise Slim Straight Leg Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$63.95","Sale"
"https://www.target.com/p/lands-end-women-s-recover-high-rise-wide-leg-blue-jeans/-/A-92889946?preselect=92889962#lnk=sametab","$69.96 - $76.96","Lands' End Women's Recover High Rise Wide Leg Blue Jeans","Lands' End","[object Object]","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$99.95 - $109.95","Sale"
"https://www.target.com/p/women-s-high-waisted-barrel-leg-cropped-casual-jeans-denim-pants-with-pockets/-/A-1009779212?preselect=1009779217#lnk=sametab","$45.99","Women's High Waisted Barrel Leg Cropped Casual Jeans Denim Pants with Pockets","Garvee","","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","reg","$55.99","Sale"
"https://www.target.com/p/clearlove-women-s-baggy-jeans-vintage-wide-leg-barrel-denim-ankle-pants/-/A-1006593270?preselect=1006593277#lnk=sametab","$41.99","Clearlove Women's Baggy Jeans Vintage Wide Leg Barrel Denim Ankle Pants","Clearlove","[object Object]","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$48.99","Sale"
"https://www.target.com/p/anna-kaci-women-s-high-waist-distressed-flare-jeans-with-front-slit-hem/-/A-1002886019?preselect=1002886021#lnk=sametab","$47.99","Anna-Kaci Women's High Waist Distressed Flare Jeans with Front Slit Hem","Anna-Kaci","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$76.00","Sale"
"https://www.target.com/p/lascana-women-s-skinny-leg-cropped-dress-pants-ankle/-/A-93628425?preselect=93628486#lnk=sametab","$41.97 - $69.95","Women's Skinny Leg Cropped Pants - LASCANA","Lascana","[object Object]","Shipping","arrives Wed, Apr 22","Shipping dates may vary","Add to cart","","","Select items on sale"
"https://www.target.com/p/lucky-brand-women-s-low-rise-lolita-skinny-jean/-/A-86415643?preselect=86415650#lnk=sametab","$35.00","Lucky Brand Women's Low Rise Lolita Skinny Jean","Lucky Brand","[object Object]","Shipping","arrives Wed, Apr 22","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/women-s-ripped-skinny-jeans-distressed-stretchy-denim-pants/-/A-1009210441?preselect=1009210450#lnk=sametab","$39.99","Women's Ripped Skinny Jeans Distressed Stretchy Denim Pants","Garvee","[object Object]","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","reg","$99.99","Sale"
"https://www.target.com/p/kancan-essentials-carrie-mid-rise-true-straight-leg-jeans/-/A-1007537461?preselect=1007537470#lnk=sametab","$49.46","KanCan Essentials Carrie Mid Rise True Straight Leg Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$65.95","Sale"
"https://www.target.com/p/inspire-chic-women-s-striped-jeans-high-rise-zipper-fly-straight-leg-denim-pants/-/A-1005614201?preselect=1005614208#lnk=sametab","$49.99","INSPIRE CHIC Women's Striped Jeans High Rise Zipper Fly Straight Leg Denim Pants","INSPIRE CHIC","","Shipping","arrives Wed, Apr 22","Shipping dates may vary","Add to cart","reg","$66.69","Sale"
"https://www.target.com/p/luck-of-the-stylish-wide-leg-crop-jeans/-/A-1004417294?preselect=1004417298#lnk=sametab","$20.00","Luck of the Stylish Wide Leg Crop Jeans","ModCloth","","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$79.00","Sale"
"https://www.target.com/p/coolmee-women-s-wide-leg-jeans-baggy-high-waist-stretch-boyfriend-vintage-straight-leg-denim-pants-with-pockets-s-blue/-/A-1010619440?preselect=1010619440#lnk=sametab","$37.99","Coolmee Women's Wide Leg Jeans Baggy High Waist Stretch Boyfriend Vintage Straight Leg Denim Pants with Pockets S Blue","Coolmee","","Shipping","arrives Sat, Apr 18","Ships free -","Add to cart","reg","$79.99","Sale"
"https://www.target.com/p/alfred-dunner-women-s-relaxed-fit-pull-on-denim-capri/-/A-1001593186?preselect=1001593222#lnk=sametab","$24.99","Alfred Dunner Women's Relaxed Fit Pull-On Denim Capri","Alfred Dunner","","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$44.50","Sale"
"https://www.target.com/p/coolmee-women-s-jeans-girls-flower-patchwork-pants-high-waisted-straight-leg-jean-casual-preppy-clothes/-/A-1010314587?preselect=1010314589#lnk=sametab","$41.29","Coolmee Women's Jeans Girls Flower Patchwork Pants High Waisted Straight Leg Jean Casual Preppy Clothes","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$69.99","Sale"
"https://www.target.com/p/coolmee-women-s-boyfriend-jeans-stretchy-ripped-distressed-denim-jean-pants/-/A-1008700313?preselect=1008700314#lnk=sametab","See price in cart","Coolmee Women's Boyfriend Jeans Stretchy Ripped Distressed Denim Jean Pants","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/avenue-men-s-big-tall-butter-denim-straight-leg-average-length/-/A-93105798?preselect=93105807#lnk=sametab","$36.99 - $42.99","Avenue Butter Denim Straight Leg Jean","AVENUE","[object Object]","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$69.95","Sale"
"https://www.target.com/p/anna-kaci-women-s-high-waist-button-fly-flare-jeans-with-seamed-detailing/-/A-1000088086?preselect=1000088092#lnk=sametab","$37.20","Anna-Kaci Women's High-Waist Button Fly Flare Jeans with Seamed Detailing","Anna-Kaci","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$62.00","Sale"
"https://www.target.com/p/kancan-essentials-vanilla-high-rise-bootcut-jeans/-/A-1006792009?preselect=1006792012#lnk=sametab","$47.96","KanCan Essentials Vanilla High Rise Bootcut Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$63.95","Sale"
"https://www.target.com/p/kancan-essentials-volumina-high-rise-crop-bootcut/-/A-1006791961?preselect=1006791969#lnk=sametab","$47.96 - $63.95","KanCan Essentials Volumina High Rise Crop Bootcut","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","","","Select items on sale"
"https://www.target.com/p/clearlove-women-s-ripped-mid-waisted-relaxed-boyfriend-jeans-loose-fit-distressed-stretchy-denim-pants/-/A-1009164039?preselect=1009164042#lnk=sametab","$39.99","Clearlove Women's Ripped Mid Waisted Relaxed Boyfriend Jeans Loose Fit Distressed Stretchy Denim Pants","Clearlove","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$62.03","Sale"
"https://www.target.com/p/angels-forever-young-women-s-360-sculpt-mid-rise-straight-ankle-jeans/-/A-1004196343?preselect=1004196356#lnk=sametab","$46.99","Angels Forever Young Women's 360 Sculpt Mid-Rise Straight Ankle Jeans","Angels Forever Young","[object Object]","Shipping","arrives Mon, Apr 20","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/lands-end-women-s-mid-rise-denim-wide-leg-ankle-jeans/-/A-94164069?preselect=94164072#lnk=sametab","$62.96 - $74.96","Lands' End Women's Mid Rise Denim Wide Leg Ankle Jeans","Lands' End","[object Object]","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$89.95 - $99.95","Sale"
"https://www.target.com/p/kancan-essentials-noelle-high-rise-skinny-straight-jeans/-/A-1006713055?preselect=1006713056#lnk=sametab","$48.71","KanCan Essentials Noelle High Rise Skinny Straight Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$64.95","Sale"
"https://www.target.com/p/garvee-women-s-cargo-jeans-elastic-high-waist-straight-leg-denim-pants-multi-pockets-loose-relaxed-fit-work-trousers/-/A-1010043157?preselect=1010043164#lnk=sametab","$45.99","Garvee Women's Cargo Jeans Elastic High Waist Straight Leg Denim Pants Multi Pockets Loose Relaxed Fit Work Trousers","Garvee","","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","reg","$100.99","Sale"
"https://www.target.com/p/anna-kaci-women-s-loose-high-waist-denim-trousers/-/A-91791534?preselect=91791639#lnk=sametab","$27.60 - $29.99","Anna-Kaci Women's Loose High Waist Denim Trousers for Everyday Casual Styles","Anna-Kaci","[object Object]","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$40.00 - $56.00","Sale"
"https://www.target.com/p/coolmee-women-s-fashion-jeans-high-waisted-straight-leg-stretchy-raw-hem-denim-pants-with-pockets/-/A-1009299198?preselect=1009299200#lnk=sametab","$38.99 - $40.99","Coolmee Women's Fashion Jeans High Waisted Straight Leg Stretchy Raw Hem Denim Pants with Pockets","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$81.99 - $85.99","Sale"
"https://www.target.com/p/blueming-womens-bootcut-bell-bottom-jeans-high-waisted-button-down-casual-stretch-slimming-denim-jeans-pants/-/A-1009142854?preselect=1009142888#lnk=sametab","$35.99 - $47.99","BLUEMING Womens Bootcut Bell Bottom Jeans High Waisted Button Down Casual Stretch Slimming Denim Jeans Pants","BLUEMING","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$49.99 - $56.99","Sale"
"https://www.target.com/p/women-s-jeans-casual-high-waisted-stretch-slim-fit-denim-pants/-/A-1008603888?preselect=1008603892#lnk=sametab","$43.99","Women's Jeans Casual High Waisted Stretch Slim Fit Denim Pants","YesFashion","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$56.99","Sale"
"https://www.target.com/p/kancan-essentials-leslie-high-rise-crop-wide-leg-jeans/-/A-1007608927?preselect=1007608950#lnk=sametab","$47.96 - $63.95","KanCan Essentials Leslie High Rise Crop Wide Leg Jeans","KanCan Essentials","[object Object]","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","","","Select items on sale"
"https://www.target.com/p/women-s-high-waist-wide-leg-jeans-vintage-washed-relaxed-straight-leg-denim-pants/-/A-1010902096?preselect=1010902097#lnk=sametab","$49.99","Women's High Waist Wide Leg Jeans, Vintage Washed Relaxed Straight Leg Denim Pants","Garvee","","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","reg","$80.99","Sale"
"https://www.target.com/p/imily-bela-womens-vintage-boyfriend-baggy-wide-leg-barrel-mid-rise-denim-ankle-pants/-/A-1007136494?preselect=1007136509#lnk=sametab","$58.58 - $58.74","Imily Bela Womens Vintage Boyfriend Baggy Wide Leg Barrel Mid Rise Denim Ankle Pants","Imily Bela","[object Object]","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","reg","$78.33","Sale"
"https://www.target.com/p/blueming-women-s-ripped-jeans-high-waisted-distressed-baggy-straight-wide-leg-pants/-/A-1009918567?preselect=1009918571#lnk=sametab","$37.51 - $48.00","BLUEMING Women’s Ripped Jeans High Waisted Distressed Baggy Straight Wide Leg Pants","BLUEMING","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$72.51","Sale"
"https://www.target.com/p/coolmee-women-s-straight-wide-leg-jeans-distress-high-waist-denim-pants-vintage-trousers/-/A-1008926833?preselect=1008926837#lnk=sametab","$37.99 - $39.99","Coolmee Women's Straight Wide Leg Jeans Distress High Waist Denim Pants Vintage Trousers","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$79.99 - $83.99","Sale"
"https://www.target.com/p/women-high-waist-distressed-ripped-denim-jeans-with-relaxed-fit-frayed-hem-jean-pants/-/A-1009984651?preselect=1009984650#lnk=sametab","$45.99","Women High Waist Distressed Ripped Denim Jeans With Relaxed Fit Frayed Hem Jean Pants","YesFashion","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$56.99","Sale"
"https://www.target.com/p/allegra-k-women-s-high-waisted-stretchy-straight-leg-buttoned-loose-denim-jeans/-/A-91116055?preselect=1004124972#lnk=sametab","$34.99","Allegra K Women's High Waisted Stretchy Straight Leg Buttoned Loose Denim Jeans","Allegra K","[object Object]","Shipping","arrives Wed, Apr 22","Shipping dates may vary","Add to cart","reg","$46.69","Sale"
"https://www.target.com/p/women-s-classic-mid-rise-straight-leg-jeans-casual-denim-pants-with-front-pockets/-/A-1006516281?preselect=1006516283#lnk=sametab","$55.99","Women's Classic Mid Rise Straight Leg Jeans Casual Denim Pants with Front Pockets","YesFashion","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$99.00","Sale"
"https://www.target.com/p/women-s-denim-overalls-pants-loose-fit-stretchy-baggy-overall-bib-wide-leg-casual-jean-jumpsuits/-/A-1010945819?preselect=1010945824#lnk=sametab","$59.99","Women's Denim Overalls Pants Loose Fit Stretchy Baggy Overall Bib Wide Leg Casual Jean Jumpsuits","BLUEMING","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$69.99","Sale"
"https://www.target.com/p/kancan-essentials-aruli-high-rise-cropped-wide-leg-jeans/-/A-1007535071?preselect=1007535075#lnk=sametab","$49.46","KanCan Essentials Aruli High Rise Cropped Wide Leg Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$65.95","Sale"
"https://www.target.com/p/coolmee-womens-baggy-cargo-pants-wide-leg-jeans-hip-hop-high-rise-oversized-jeans-grunge-clothes-with-pockets/-/A-1010477792?preselect=1010477795#lnk=sametab","$44.99 - $46.99","Coolmee Womens Baggy Cargo Pants Wide Leg Jeans Hip Hop High Rise Oversized Jeans Grunge Clothes with Pockets","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$93.99 - $97.99","Sale"
"https://www.target.com/p/coolmee-women-s-barrel-jeans-trendy-high-waisted-wide-leg-baggy-relax-fit-stretch-denim-trouser-ankle-pants/-/A-1005700675?preselect=1005700692#lnk=sametab","$51.09 - $53.99","Coolmee Women's Barrel Jeans Trendy High Waisted Wide Leg Baggy Relax Fit Stretch Denim Trouser Ankle Pants","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$69.99","Sale"
"https://www.target.com/p/kancan-essentials-women-s-caitlin-high-rise-wide-leg-jeans/-/A-1010574940?preselect=1010574956#lnk=sametab","$107.50","Kancan Essentials Women's Caitlin High Rise Wide Leg Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/kancan-essentials-grace-high-rise-slim-barrel-jeans/-/A-1007537463?preselect=1007537462#lnk=sametab","$47.96","KanCan Essentials Grace High Rise Slim Barrel Jeans","KanCan Essentials","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$63.95","Sale"
"https://www.target.com/p/lands-end-women-s-recover-high-rise-wide-leg-blue-jeans/-/A-92890001?preselect=88514129#lnk=sametab","$69.96","Lands' End Women's Recover High Rise Wide Leg Blue Jeans","Lands' End","[object Object]","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$99.95","Sale"
"https://www.target.com/p/angels-forever-young-women-s-jeanie-lift-skinny-jeans/-/A-1004173316?preselect=1004173322#lnk=sametab","$46.99","Angels Forever Young Women's Jeanie Lift Skinny Jeans","Angels Forever Young","","Shipping","arrives Mon, Apr 20","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/coolmee-women-s-high-waisted-wide-leg-jeans-button-decorated-casual-stretchy-denim-pants-with-pockets/-/A-1008868224?preselect=1008868228#lnk=sametab","$41.99 - $43.99","Coolmee Women's High Waisted Wide Leg Jeans Button Decorated Casual Stretchy Denim Pants with Pockets","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$89.99","Sale"
"https://www.target.com/p/ellos-women-s-plus-size-capri-jegging/-/A-92176556?preselect=92176564#lnk=sametab","$32.99 - $39.99","Ellos Mid-Rise Stretch Capri Jegging","ellos","[object Object]","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$72.90","Sale"
"https://www.target.com/p/alfred-dunner-petite-women-s-classic-pull-on-elastic-waist-short-length-denim-jeans/-/A-1001593137?preselect=1001593144#lnk=sametab","$29.99","Alfred Dunner Petite Women's Classic Pull-On Elastic Waist Short Length Denim Jeans","Alfred Dunner","","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$49.50","Sale"
"https://www.target.com/p/coolmee-women-s-high-waisted-straight-ankle-wide-leg-ripped-jeans-frayed-hem-stretchy-fashion-denim-pants-with-pockets/-/A-1006914696?preselect=1006914697#lnk=sametab","$38.99 - $43.41","Coolmee Women's High Waisted Straight Ankle Wide Leg Ripped Jeans Frayed Hem Stretchy Fashion Denim Pants with Pockets","Coolmee","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$82.99 - $88.82","Sale"
"https://www.target.com/p/anna-kaci-women-s-sparkly-sequin-flare-wide-leg-pants/-/A-91791546?preselect=91791572#lnk=sametab","$47.99 - $62.99","Anna-Kaci Women's Sparkly Sequin Flare Wide Leg  Pants for Party Wear","Anna-Kaci","[object Object]","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$64.00 - $117.00","Sale"
"https://www.target.com/p/lands-end-women-s-recover-denim-high-rise-extra-wide-leg-jeans/-/A-1001639509?preselect=1004310264#lnk=sametab","$69.96","Lands' End Women's Recover Denim High Rise Extra Wide Leg Jeans","Lands' End","","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$99.95","Sale"
"https://www.target.com/p/woman-within-women-s-plus-size-flex-fit-pull-on-bootcut-jean/-/A-92004589?preselect=92004674#lnk=sametab","$35.99","Woman Within Flex-Fit Pull-On Bootcut Gap-Free Stretch Denim Jeans","Woman Within","[object Object]","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$54.99","Sale"
"https://www.target.com/p/lands-end-women-s-high-rise-5-pocket-wide-leg-chino-pants/-/A-91378727?preselect=1005499917#lnk=sametab","$55.96 - $79.95","Lands' End Women's High Rise 5 Pocket Wide Leg Chino Pants","Lands' End","[object Object]","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","","","Select items on sale"
"https://www.target.com/p/anna-kaci-classic-retro-high-waist-long-denim-frayed-hem-bell-bottom-jeans/-/A-1001405739?preselect=1001405759#lnk=sametab","$49.99 - $57.99","Anna-Kaci Classic Retro High Waist Long Denim Frayed Hem Bell Bottom Jeans","Anna-Kaci","[object Object]","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$70.00 - $90.00","Sale"
"https://www.target.com/p/cherie-code-women-s-high-rise-wide-leg-jeans-vintage-wash-printed-denim-pants-with-relaxed-fit/-/A-1010537861?preselect=1010537864#lnk=sametab","$46.99","Cherie Code Women’s High-Rise Wide Leg Jeans – Vintage Wash Printed Denim Pants with Relaxed Fit","Iris Fashion","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$6,299.00","Sale"
"https://www.target.com/p/blueming-women-s-skinny-stretch-jeans-frayed-raw-hem-slim-fit-jeans-ripped-denim-pants/-/A-1010344135?preselect=1010344136#lnk=sametab","$37.30 - $37.67","BLUEMING Women's Skinny Stretch Jeans Frayed Raw Hem Slim Fit Jeans Ripped Denim Pants","BLUEMING","","Shipping","arrives Fri, Apr 17","Shipping dates may vary","Add to cart","reg","$71.51","Sale"
"https://www.target.com/p/forever-21-women-s-low-rise-baggy-stretch-denim/-/A-1009332263?preselect=1009332315#lnk=sametab","$42.00","Forever 21 Women's Low Rise Baggy Stretch Denim","Forever 21","","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/angels-forever-young-women-s-360-sculpt-17-mid-rise-capri-jeans/-/A-1004173449?preselect=1004173452#lnk=sametab","$43.99","Angels Forever Young Women's 360 Sculpt 17"" Mid-Rise Capri Jeans","Angels Forever Young","[object Object]","Shipping","arrives Mon, Apr 20","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/wallflower-women-s-legendary-bootcut-mid-rise-insta-stretch-juniors-jeans-standard-and-plus/-/A-88747968?preselect=94130785#lnk=sametab","$43.99 - $46.99","WallFlower Women's Legendary Bootcut Mid-Rise Insta Stretch Juniors Jeans (Standard and Plus)","WallFlower","[object Object]","Shipping","arrives Mon, Apr 20","Shipping dates may vary","Add to cart","","",""
"https://www.target.com/p/clearlove-wide-leg-jeans-for-women-high-waisted-stretchy-denim-jeans-fashion-baggy-trouser-jean-pants-with-pockets/-/A-1009633522?preselect=1009633525#lnk=sametab","$39.44 - $40.59","Clearlove Wide Leg Jeans for Women High Waisted Stretchy Denim Jeans Fashion Baggy Trouser Jean Pants with Pockets","Clearlove","","Shipping","arrives Sat, Apr 18","Shipping dates may vary","Add to cart","reg","$69.50","Sale"
"https://www.target.com/p/woman-within-women-s-plus-size-wide-leg-stretch-jean/-/A-92003136?preselect=1000858618#lnk=sametab","$34.99","Woman Within Stretch Denim Wide-Leg Five-Pocket Jeans","Woman Within","","Shipping","arrives Fri, Apr 24","Shipping dates may vary","Add to cart","reg","$61.99","Sale"
"https://www.target.com/p/lands-end-women-s-recover-mid-rise-straight-leg-blue-jeans/-/A-92889654?preselect=88515336#lnk=sametab","$69.96","Lands' End Women's Recover Mid Rise Straight Leg Blue Jeans","Lands' End","[object Object]","Shipping","arrives Thu, Apr 23","Shipping dates may vary","Add to cart","reg","$99.95","Sale"
"https://www.target.com/p/women-s-jeans-mid-rise-bows-denim-pants-with-cargo-pockets-trendy-denim-jean-pants-straight-leg-slightly-bootcut-jeans/-/A-1006392223?preselect=1006392222#lnk=sametab","$45.99 - $59.99","Women's Jeans Mid Rise Bows Denim Pants with Cargo Pockets Trendy Denim Jean Pants Straight Leg Slightly Bootcut Jeans","Garvee","","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","reg","$61.99 - $79.99","Sale"
"https://www.target.com/p/women-pull-on-jean-shorts-womens-high-waisted-folded-hem-denim-shorts-summer-casual-with-pockets/-/A-1009326048?preselect=1009326052#lnk=sametab","$35.99","Women Pull On Jean Shorts Womens High Waisted Folded Hem Denim Shorts Summer Casual with Pockets","Garvee","","Shipping","arrives Tue, Apr 21","Shipping dates may vary","Add to cart","reg","$89.99","Sale"
"https://www.target.com/p/wallflower-women-s-luscious-curvy-ankle-mid-rise-insta-stretch-juniors-jeans/-/A-93516479?preselect=1010625791#lnk=sametab","$39.99 - $62.00","WallFlower Women's Luscious Curvy Ankle Mid-Rise Insta Stretch Juniors Jeans","WallFlower","","Shipping","arrives Mon, Apr 20","Shipping dates may vary","Add to cart","","",""
