retailer,product_id,product_name,brand,color,sale_price,regular_price,on_sale,material,stretch,rise,fit,url,description
Kohls,7442580,Juniors' SO® High Rise Curvy Jeggings,SO,Medium Wash,19.8,32.99,true,"70% Cotton, 25% recycled polyester, 3% rayon, 2% spandex",Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-7442580/,Juniors' SO® High Rise Curvy Jeggings
Kohls,7442580,Juniors' SO® High Rise Curvy Jeggings,SO,Dark,19.8,32.99,true,"70% Cotton, 25% recycled polyester, 3% rayon, 2% spandex",Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-7442580/,Juniors' SO® High Rise Curvy Jeggings
Kohls,5080268,Petite Nine West Bootcut Jeans,Nine West,Black,,39.99,,"Cotton, polyester, rayon, spandex",Yes,,Bootcut,https://www.kohls.com/product/prd-5080268/,Petite Nine West Bootcut Jeans
Kohls,5080268,Petite Nine West Bootcut Jeans,Nine West,Dark Rinse Blast,,39.99,,"Cotton, polyester, rayon, spandex",Yes,,Bootcut,https://www.kohls.com/product/prd-5080268/,Petite Nine West Bootcut Jeans
Kohls,5080268,Petite Nine West Bootcut Jeans,Nine West,Light Wash,,39.99,,"Cotton, polyester, rayon, spandex",Yes,,Bootcut,https://www.kohls.com/product/prd-5080268/,Petite Nine West Bootcut Jeans
Kohls,5080268,Petite Nine West Bootcut Jeans,Nine West,White Knight,,39.99,,"Cotton, polyester, rayon, spandex",Yes,,Bootcut,https://www.kohls.com/product/prd-5080268/,Petite Nine West Bootcut Jeans
Kohls,7872060,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Light Tint Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872060/,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872060,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Dark Medium Utility,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872060/,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872060,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Vintage Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872060/,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872060,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Dark Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872060/,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872060,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Medium Utility Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872060/,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872060,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Bright Medium Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872060/,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872060,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Light Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872060/,Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7900565,Women's Sonoma Goods For Life® High Rise Carpenter Jeans,Sonoma Goods For Life,Unknown,39.99,44.99,true,Denim construction,No,High rise sits at the natural waistline,,https://www.kohls.com/product/prd-7900565/,Women's Sonoma Goods For Life® High Rise Carpenter Jeans
Kohls,7736784,Juniors' SO® Curvy High Rise Jeggings,SO,Dark,,32.99,,"72% Cotton, 23% recycled polyester, 3% rayon, 2% spandex",Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-7736784/,Juniors' SO® Curvy High Rise Jeggings
Kohls,7736784,Juniors' SO® Curvy High Rise Jeggings,SO,Clean Black,,32.99,,"72% Cotton, 23% recycled polyester, 3% rayon, 2% spandex",Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-7736784/,Juniors' SO® Curvy High Rise Jeggings
Kohls,7736784,Juniors' SO® Curvy High Rise Jeggings,SO,Medium Clean,,32.99,,"72% Cotton, 23% recycled polyester, 3% rayon, 2% spandex",Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-7736784/,Juniors' SO® Curvy High Rise Jeggings
Kohls,7736784,Juniors' SO® Curvy High Rise Jeggings,SO,Medium Dark,,32.99,,"72% Cotton, 23% recycled polyester, 3% rayon, 2% spandex",Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-7736784/,Juniors' SO® Curvy High Rise Jeggings
Kohls,7736784,Juniors' SO® Curvy High Rise Jeggings,SO,Superlight,,32.99,,"72% Cotton, 23% recycled polyester, 3% rayon, 2% spandex",Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-7736784/,Juniors' SO® Curvy High Rise Jeggings
Kohls,7623454,Plus Size Sonoma Goods For Life® Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Medium Blue Wash,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623454/,Plus Size Sonoma Goods For Life® Mid-Rise Bootcut Jeans
Kohls,7623454,Plus Size Sonoma Goods For Life® Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Deep Blue Wash,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623454/,Plus Size Sonoma Goods For Life® Mid-Rise Bootcut Jeans
Kohls,7623454,Plus Size Sonoma Goods For Life® Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Bright Medium Blue,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623454/,Plus Size Sonoma Goods For Life® Mid-Rise Bootcut Jeans
Kohls,7623454,Plus Size Sonoma Goods For Life® Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Rinse Wash,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623454/,Plus Size Sonoma Goods For Life® Mid-Rise Bootcut Jeans
Kohls,6125648,Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans,LC Lauren Conrad,Lc Willow Wash,39.99,44.99,true,"70% recycled polyester, 21% cotton, 8% rayon, 1% Lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6125648/,Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans
Kohls,6125648,Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans,LC Lauren Conrad,Dark Rinse,39.99,44.99,true,"70% recycled polyester, 21% cotton, 8% rayon, 1% Lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6125648/,Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans
Kohls,6125648,Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans,LC Lauren Conrad,Black Zipper,39.99,44.99,true,"70% recycled polyester, 21% cotton, 8% rayon, 1% Lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6125648/,Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans
Kohls,6125648,Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans,LC Lauren Conrad,Lc Carrie Wash,39.99,44.99,true,"70% recycled polyester, 21% cotton, 8% rayon, 1% Lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6125648/,Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans
Kohls,6125648,Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans,LC Lauren Conrad,Black Rinse,39.99,44.99,true,"70% recycled polyester, 21% cotton, 8% rayon, 1% Lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6125648/,Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans
Kohls,6896006,Plus Size Sonoma Goods For Life® High Rise Wide-Leg Jeans,Sonoma Goods For Life,Vintage Wash,34.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Wide-Leg,https://www.kohls.com/product/prd-6896006/,Plus Size Sonoma Goods For Life® High Rise Wide-Leg Jeans
Kohls,6896006,Plus Size Sonoma Goods For Life® High Rise Wide-Leg Jeans,Sonoma Goods For Life,Bright Dark,34.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Wide-Leg,https://www.kohls.com/product/prd-6896006/,Plus Size Sonoma Goods For Life® High Rise Wide-Leg Jeans
Kohls,6896006,Plus Size Sonoma Goods For Life® High Rise Wide-Leg Jeans,Sonoma Goods For Life,Bright Medium Wash,34.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Wide-Leg,https://www.kohls.com/product/prd-6896006/,Plus Size Sonoma Goods For Life® High Rise Wide-Leg Jeans
Kohls,7507617,Petite LC Lauren Conrad Super High Rise Wide Leg Jeans,LC Lauren Conrad,Unknown,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Wide Leg,https://www.kohls.com/product/prd-7507617/,Petite LC Lauren Conrad Super High Rise Wide Leg Jeans
Kohls,6898476,Plus Size Sonoma Goods For Life® High Rise Skinny Jeans,Sonoma Goods For Life,Dark Wash,20.99,34.99,true,"71% cotton, 24% recycled polyester, 3% viscose, 2% spandex",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6898476/,Plus Size Sonoma Goods For Life® High Rise Skinny Jeans
Kohls,6898476,Plus Size Sonoma Goods For Life® High Rise Skinny Jeans,Sonoma Goods For Life,Light Wash,20.99,34.99,true,"71% cotton, 24% recycled polyester, 3% viscose, 2% spandex",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6898476/,Plus Size Sonoma Goods For Life® High Rise Skinny Jeans
Kohls,6898476,Plus Size Sonoma Goods For Life® High Rise Skinny Jeans,Sonoma Goods For Life,Medium Wash,20.99,34.99,true,"71% cotton, 24% recycled polyester, 3% viscose, 2% spandex",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6898476/,Plus Size Sonoma Goods For Life® High Rise Skinny Jeans
Kohls,6898476,Plus Size Sonoma Goods For Life® High Rise Skinny Jeans,Sonoma Goods For Life,Medium Light Wash,20.99,34.99,true,"71% cotton, 24% recycled polyester, 3% viscose, 2% spandex",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6898476/,Plus Size Sonoma Goods For Life® High Rise Skinny Jeans
Kohls,6898476,Plus Size Sonoma Goods For Life® High Rise Skinny Jeans,Sonoma Goods For Life,Dark Rinse Wash,20.99,34.99,true,"71% cotton, 24% recycled polyester, 3% viscose, 2% spandex",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6898476/,Plus Size Sonoma Goods For Life® High Rise Skinny Jeans
Kohls,7433161,Petite LC Lauren Conrad Super High Rise Wide Leg Jeans,LC Lauren Conrad,Light Blue Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Wide Leg,https://www.kohls.com/product/prd-7433161/,Petite LC Lauren Conrad Super High Rise Wide Leg Jeans
Kohls,7433161,Petite LC Lauren Conrad Super High Rise Wide Leg Jeans,LC Lauren Conrad,Medium Dark Blue Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Wide Leg,https://www.kohls.com/product/prd-7433161/,Petite LC Lauren Conrad Super High Rise Wide Leg Jeans
Kohls,7433161,Petite LC Lauren Conrad Super High Rise Wide Leg Jeans,LC Lauren Conrad,Allison Wa,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Wide Leg,https://www.kohls.com/product/prd-7433161/,Petite LC Lauren Conrad Super High Rise Wide Leg Jeans
Kohls,7433161,Petite LC Lauren Conrad Super High Rise Wide Leg Jeans,LC Lauren Conrad,Superlight Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Wide Leg,https://www.kohls.com/product/prd-7433161/,Petite LC Lauren Conrad Super High Rise Wide Leg Jeans
Kohls,7771688,Women's Simply Vera Vera Wang Mid-Rise Wide-Leg Knit Denim Jeans,Simply Vera Vera Wang,Black Rinse,,39.99,,Stylish knit denim wide leg design,No,Midrise sits on the high hip,Wide-Leg,https://www.kohls.com/product/prd-7771688/,Women's Simply Vera Vera Wang Mid-Rise Wide-Leg Knit Denim Jeans
Kohls,7771688,Women's Simply Vera Vera Wang Mid-Rise Wide-Leg Knit Denim Jeans,Simply Vera Vera Wang,Dark,,39.99,,Stylish knit denim wide leg design,No,Midrise sits on the high hip,Wide-Leg,https://www.kohls.com/product/prd-7771688/,Women's Simply Vera Vera Wang Mid-Rise Wide-Leg Knit Denim Jeans
Kohls,7149421,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans,SO,Vintage Medium,23.99,39.99,true,"Cotton, spandex",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7149421/,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans
Kohls,7149421,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans,SO,Medium Destructed,23.99,39.99,true,"Cotton, spandex",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7149421/,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans
Kohls,7149421,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans,SO,Light Vintage,23.99,39.99,true,"Cotton, spandex",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7149421/,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans
Kohls,7149421,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans,SO,Light Destructed,23.99,39.99,true,"Cotton, spandex",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7149421/,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans
Kohls,7149421,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans,SO,Washed Black,23.99,39.99,true,"Cotton, spandex",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7149421/,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans
Kohls,7149421,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans,SO,Light Blue,23.99,39.99,true,"Cotton, spandex",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7149421/,Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans
Kohls,5010753,Petite Nine West Skinny Jeans,Nine West,White Knight,,39.99,,Denim construction,No,,Skinny,https://www.kohls.com/product/prd-5010753/,Petite Nine West Skinny Jeans
Kohls,5010753,Petite Nine West Skinny Jeans,Nine West,Medium Wash,,39.99,,Denim construction,No,,Skinny,https://www.kohls.com/product/prd-5010753/,Petite Nine West Skinny Jeans
Kohls,5010753,Petite Nine West Skinny Jeans,Nine West,Black,,39.99,,Denim construction,No,,Skinny,https://www.kohls.com/product/prd-5010753/,Petite Nine West Skinny Jeans
Kohls,5010753,Petite Nine West Skinny Jeans,Nine West,Rinse Wash,,39.99,,Denim construction,No,,Skinny,https://www.kohls.com/product/prd-5010753/,Petite Nine West Skinny Jeans
Kohls,5010753,Petite Nine West Skinny Jeans,Nine West,Alana Wash,,39.99,,Denim construction,No,,Skinny,https://www.kohls.com/product/prd-5010753/,Petite Nine West Skinny Jeans
Kohls,6125577,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Jeans,LC Lauren Conrad,Black Zipper,39.99,44.99,true,"Cotton, recycled polyester, rayon, Lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6125577/,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Jeans
Kohls,6125577,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Jeans,LC Lauren Conrad,Black Rinse,39.99,44.99,true,"Cotton, recycled polyester, rayon, Lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6125577/,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Jeans
Kohls,7081236,Juniors' Plus Size SO® Bootcut Denim Jeans,SO,Unknown,,32.99,,"Cotton, polyester, rayon, spandex",Yes,Lowrise sits at the hip,Bootcut,https://www.kohls.com/product/prd-7081236/,Juniors' Plus Size SO® Bootcut Denim Jeans
Kohls,7415786,Juniors' SO® Curvy High Rise '90s Straight Jeans,SO,Tinted Dark,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7415786/,Juniors' SO® Curvy High Rise '90s Straight Jeans
Kohls,7415786,Juniors' SO® Curvy High Rise '90s Straight Jeans,SO,Vintage Medium,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7415786/,Juniors' SO® Curvy High Rise '90s Straight Jeans
Kohls,7415786,Juniors' SO® Curvy High Rise '90s Straight Jeans,SO,Light Destructed,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7415786/,Juniors' SO® Curvy High Rise '90s Straight Jeans
Kohls,7415786,Juniors' SO® Curvy High Rise '90s Straight Jeans,SO,Clean Dark,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7415786/,Juniors' SO® Curvy High Rise '90s Straight Jeans
Kohls,7415786,Juniors' SO® Curvy High Rise '90s Straight Jeans,SO,Dark,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7415786/,Juniors' SO® Curvy High Rise '90s Straight Jeans
Kohls,7415786,Juniors' SO® Curvy High Rise '90s Straight Jeans,SO,Light Blue,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7415786/,Juniors' SO® Curvy High Rise '90s Straight Jeans
Kohls,7415786,Juniors' SO® Curvy High Rise '90s Straight Jeans,SO,True Black,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7415786/,Juniors' SO® Curvy High Rise '90s Straight Jeans
Kohls,7415786,Juniors' SO® Curvy High Rise '90s Straight Jeans,SO,Light Vintage,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7415786/,Juniors' SO® Curvy High Rise '90s Straight Jeans
Kohls,7415786,Juniors' SO® Curvy High Rise '90s Straight Jeans,SO,Medium Destructed,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7415786/,Juniors' SO® Curvy High Rise '90s Straight Jeans
Kohls,7443765,Women's Sonoma Goods For Life® Relaxed Fit Wide-Leg Ankle Jeans,Sonoma Goods For Life,Dark Wash,,39.99,,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7443765/,Women's Sonoma Goods For Life® Relaxed Fit Wide-Leg Ankle Jeans
Kohls,7443765,Women's Sonoma Goods For Life® Relaxed Fit Wide-Leg Ankle Jeans,Sonoma Goods For Life,Railroad Stripe,,39.99,,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7443765/,Women's Sonoma Goods For Life® Relaxed Fit Wide-Leg Ankle Jeans
Kohls,7443765,Women's Sonoma Goods For Life® Relaxed Fit Wide-Leg Ankle Jeans,Sonoma Goods For Life,Medium Wash,,39.99,,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7443765/,Women's Sonoma Goods For Life® Relaxed Fit Wide-Leg Ankle Jeans
Kohls,7538402,Women's LC Lauren Conrad Carrie High Rise Skinny Jeans,LC Lauren Conrad,Unknown,39.99,44.99,true,"Carrie wash: cotton, polyester, lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-7538402/,Women's LC Lauren Conrad Carrie High Rise Skinny Jeans
Kohls,6845195,Women's LC Lauren Conrad Midrise 5-Pocket Skinny Jeans,LC Lauren Conrad,Unknown,39.99,44.99,true,"76% cotton, 18% recycled polyester, 5% rayon, 1% lycra",Yes,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-6845195/,Women's LC Lauren Conrad Midrise 5-Pocket Skinny Jeans
Kohls,6285578,Petite LC Lauren Conrad Super High-Rise Flare Jeans,LC Lauren Conrad,Portia Rinse,39.99,44.99,true,"Cotton, polyester, rayon, lycra",Yes,High rise sits below the natural waistline,Flare,https://www.kohls.com/product/prd-6285578/,Petite LC Lauren Conrad Super High-Rise Flare Jeans
Kohls,6285578,Petite LC Lauren Conrad Super High-Rise Flare Jeans,LC Lauren Conrad,Tara Wash,39.99,44.99,true,"Cotton, polyester, rayon, lycra",Yes,High rise sits below the natural waistline,Flare,https://www.kohls.com/product/prd-6285578/,Petite LC Lauren Conrad Super High-Rise Flare Jeans
Kohls,6285578,Petite LC Lauren Conrad Super High-Rise Flare Jeans,LC Lauren Conrad,Pierre,39.99,44.99,true,"Cotton, polyester, rayon, lycra",Yes,High rise sits below the natural waistline,Flare,https://www.kohls.com/product/prd-6285578/,Petite LC Lauren Conrad Super High-Rise Flare Jeans
Kohls,6870224,Plus Size Nine West Slim Straight Jeans,Nine West,Mineral Black,,39.99,,"Cotton, polyester, rayon, spandex",Yes,Midrise sits on the high hip,Slim,https://www.kohls.com/product/prd-6870224/,Plus Size Nine West Slim Straight Jeans
Kohls,6870224,Plus Size Nine West Slim Straight Jeans,Nine West,Dark Rinse Blast,,39.99,,"Cotton, polyester, rayon, spandex",Yes,Midrise sits on the high hip,Slim,https://www.kohls.com/product/prd-6870224/,Plus Size Nine West Slim Straight Jeans
Kohls,6870224,Plus Size Nine West Slim Straight Jeans,Nine West,Medium Wash,,39.99,,"Cotton, polyester, rayon, spandex",Yes,Midrise sits on the high hip,Slim,https://www.kohls.com/product/prd-6870224/,Plus Size Nine West Slim Straight Jeans
Kohls,7538401,Women's LC Lauren Conrad Willow High Rise Skinny Jeans,LC Lauren Conrad,Unknown,39.99,44.99,true,"Cotton, polyester, lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-7538401/,Women's LC Lauren Conrad Willow High Rise Skinny Jeans
Kohls,6887768,Women's Sonoma Goods For Life® Mid-Rise Curvy Skinny Jeans,Sonoma Goods For Life,Medium Wash,22.74,34.99,true,Denim construction,No,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-6887768/,Women's Sonoma Goods For Life® Mid-Rise Curvy Skinny Jeans
Kohls,6887768,Women's Sonoma Goods For Life® Mid-Rise Curvy Skinny Jeans,Sonoma Goods For Life,Black,22.74,34.99,true,Denim construction,No,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-6887768/,Women's Sonoma Goods For Life® Mid-Rise Curvy Skinny Jeans
Kohls,7416898,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans,SO,Marbled Medium,25.99,39.99,true,"BCI Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7416898/,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans
Kohls,7416898,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans,SO,Lite Wash,25.99,39.99,true,"BCI Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7416898/,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans
Kohls,7416898,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans,SO,Dark,25.99,39.99,true,"BCI Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7416898/,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans
Kohls,7416898,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans,SO,Washed Black,25.99,39.99,true,"BCI Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7416898/,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans
Kohls,7416898,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans,SO,Light Destructed,25.99,39.99,true,"BCI Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7416898/,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans
Kohls,7416898,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans,SO,Light Medium,25.99,39.99,true,"BCI Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7416898/,Juniors' SO® High-Rise Curvy '90s Bootcut Jeans
Kohls,7870607,Plus Size LC Lauren Conrad Super High Rise Wide Leg Ankle Jeans,LC Lauren Conrad,Unknown,,44.99,,"Cotton, lyocell, spandex",Yes,High rise sits below the natural waistline,Wide Leg,https://www.kohls.com/product/prd-7870607/,Plus Size LC Lauren Conrad Super High Rise Wide Leg Ankle Jeans
Kohls,7122255,Women's LC Lauren Conrad High Rise Straight Jeans With Folded Cuff,LC Lauren Conrad,Light Medium Wash,39.99,44.99,true,"Cotton, elastane, lycra",Yes,High rise straight fit with stylish folded cuff,Straight,https://www.kohls.com/product/prd-7122255/,Women's LC Lauren Conrad High Rise Straight Jeans With Folded Cuff
Kohls,7122255,Women's LC Lauren Conrad High Rise Straight Jeans With Folded Cuff,LC Lauren Conrad,Medium Dark Wash,39.99,44.99,true,"Cotton, elastane, lycra",Yes,High rise straight fit with stylish folded cuff,Straight,https://www.kohls.com/product/prd-7122255/,Women's LC Lauren Conrad High Rise Straight Jeans With Folded Cuff
Kohls,6870213,Plus Size Nine West Mid Rise Skinny Jeans,Nine West,Dark Rinse Blast,,39.99,,"Cotton, polyester, rayon, spandex",Yes,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-6870213/,Plus Size Nine West Mid Rise Skinny Jeans
Kohls,6870213,Plus Size Nine West Mid Rise Skinny Jeans,Nine West,Mineral Black,,39.99,,"Cotton, polyester, rayon, spandex",Yes,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-6870213/,Plus Size Nine West Mid Rise Skinny Jeans
Kohls,6870213,Plus Size Nine West Mid Rise Skinny Jeans,Nine West,Medium Wash,,39.99,,"Cotton, polyester, rayon, spandex",Yes,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-6870213/,Plus Size Nine West Mid Rise Skinny Jeans
Kohls,5944970,Women's Simply Vera Vera Wang Slim Straight Leg Jeans,Simply Vera Vera Wang,Telluride,39.99,44.99,true,Stretch denim construction,Yes,High rise sits below the natural waistline,Slim,https://www.kohls.com/product/prd-5944970/,Women's Simply Vera Vera Wang Slim Straight Leg Jeans
Kohls,5944970,Women's Simply Vera Vera Wang Slim Straight Leg Jeans,Simply Vera Vera Wang,Indigo,39.99,44.99,true,Stretch denim construction,Yes,High rise sits below the natural waistline,Slim,https://www.kohls.com/product/prd-5944970/,Women's Simply Vera Vera Wang Slim Straight Leg Jeans
Kohls,6843306,Juniors' Plus Size SO® Low Rise Jeggings,SO,Dark Wash,,32.99,,"72% cotton, 23% recycled polyester, 3% rayon, 2% spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-6843306/,Juniors' Plus Size SO® Low Rise Jeggings
